school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3;
MS;F;18;R;LE3;T;2;2;services;services;course;mother;1;2;1;no;yes;no;yes;yes;yes;yes;no;2;3;3;1;2;4;3;7;6;8;0,172683166
MS;M;18;U;LE3;T;1;1;other;services;home;father;2;1;0;no;no;no;no;no;yes;yes;yes;3;3;2;1;2;3;2;14;13;14;0,206158178
GP;F;17;U;LE3;T;4;3;health;other;reputation;father;1;2;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;0;14;12;12;0,076697084
GP;F;15;U;LE3;A;2;1;at_home;other;home;mother;2;1;0;no;yes;no;yes;yes;no;yes;yes;4;4;2;1;1;5;0;11;10;10;0,840584642
MS;F;15;U;GT3;T;2;1;at_home;other;home;mother;1;2;0;yes;yes;no;no;no;yes;yes;no;4;4;2;3;3;2;0;9;10;9;0,986318032
GP;M;19;R;GT3;T;3;2;at_home;services;home;other;1;1;0;no;yes;no;no;no;yes;no;yes;5;3;4;2;2;5;0;11;10;10;0,704394813
MS;F;18;U;GT3;A;1;2;at_home;other;course;mother;2;2;2;no;yes;no;no;yes;yes;no;no;4;3;3;1;1;5;2;6;8;8;0,008259336
MS;F;16;R;GT3;T;2;2;other;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;4;4;4;1;1;5;0;12;12;12;0,970448218
MS;M;15;U;GT3;T;3;3;services;services;course;father;2;1;0;no;yes;no;yes;no;yes;yes;no;4;3;3;2;4;3;11;12;10;11;0,364588346
MS;M;17;U;GT3;T;3;2;other;other;other;father;2;2;0;no;yes;yes;no;yes;yes;yes;no;4;1;2;2;2;1;0;13;14;13;0,722165672
MS;F;17;R;GT3;T;1;2;other;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;5;5;1;3;1;4;7;8;9;0,683274073
MS;F;16;U;GT3;T;1;2;other;services;course;mother;1;3;1;no;yes;no;no;yes;yes;no;no;1;3;2;1;2;4;3;9;8;8;0,646598674
GP;F;17;U;GT3;T;2;4;at_home;health;reputation;mother;2;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;1;1;6;15;16;16;0,15468691
GP;F;16;U;GT3;T;2;3;other;other;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;no;no;4;4;3;1;3;4;4;11;12;12;0,820461011
MS;F;17;U;GT3;T;4;2;other;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;2;4;0;17;18;18;0,548625472
GP;M;16;U;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;yes;no;no;yes;no;yes;yes;3;3;2;2;1;5;16;9;9;8;0,286638684
GP;M;19;U;GT3;T;2;1;other;other;reputation;mother;1;1;0;no;no;no;no;yes;yes;yes;no;5;3;4;1;4;4;10;7;11;11;0,726375598
MS;F;19;U;LE3;T;2;2;other;other;home;mother;1;3;0;no;no;no;no;yes;yes;yes;yes;5;4;5;1;1;1;0;12;13;13;0,313067697
GP;F;17;R;GT3;T;4;4;services;services;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;4;1;1;5;0;7;7;8;0,249949949
GP;M;15;U;GT3;T;4;0;teacher;other;course;mother;2;4;0;no;no;no;yes;yes;yes;yes;no;3;4;3;1;1;1;0;12;11;11;0,681412933
GP;M;18;U;LE3;T;4;4;other;other;reputation;father;1;1;0;no;yes;no;no;yes;yes;yes;no;4;2;5;3;4;5;2;8;9;11;0,845484034
GP;F;15;R;GT3;T;1;1;at_home;other;home;mother;2;4;0;yes;yes;yes;yes;yes;yes;yes;no;3;1;2;1;1;1;4;13;13;13;0,985081337
MS;F;18;U;LE3;T;2;2;services;services;course;father;2;3;0;no;no;no;no;yes;yes;yes;yes;5;4;5;1;4;3;0;11;12;13;0,620166484
GP;F;16;U;GT3;T;1;1;at_home;other;home;mother;2;1;0;no;yes;no;no;yes;yes;no;no;4;3;2;1;4;5;2;12;13;13;0,490388039
MS;M;18;R;LE3;T;1;2;at_home;services;other;father;3;1;0;no;yes;no;yes;yes;no;yes;yes;4;3;3;2;3;3;3;9;10;10;0,475707039
GP;M;15;U;GT3;T;4;3;teacher;services;course;father;2;4;0;yes;yes;no;no;yes;yes;yes;no;2;2;2;1;1;3;6;9;11;11;0,037096726
GP;M;18;U;GT3;T;4;2;health;other;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;yes;5;4;5;1;3;5;4;10;12;14;0,083089981
GP;F;19;U;GT3;T;4;4;teacher;other;home;other;1;1;1;no;yes;no;no;yes;yes;yes;yes;3;2;5;4;4;5;5;9;10;11;0,555138579
GP;F;19;U;GT3;T;4;4;health;other;reputation;other;2;2;0;no;yes;no;yes;yes;yes;yes;no;2;3;4;2;3;2;2;14;13;13;0,2138589
GP;M;18;U;GT3;T;4;4;teacher;services;home;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;3;2;4;1;4;3;6;11;12;12;0,299969373
MS;F;16;U;LE3;T;4;4;services;services;other;father;2;1;0;no;yes;no;no;yes;yes;no;no;5;1;3;1;2;5;1;11;11;11;0,284410205
MS;M;20;R;GT3;T;1;1;other;other;course;other;2;1;1;no;yes;no;no;yes;no;yes;yes;4;4;3;2;4;4;12;8;11;10;0,621043968
MS;F;17;U;LE3;A;3;2;services;other;reputation;mother;2;2;0;no;no;no;no;yes;yes;no;yes;1;2;3;1;2;5;0;15;14;15;0,634961532
MS;F;16;U;GT3;T;1;3;at_home;other;other;father;2;1;0;no;yes;no;no;yes;no;yes;yes;4;3;3;1;3;5;11;10;11;11;0,782681603
GP;F;16;U;LE3;T;4;3;teacher;services;course;mother;3;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;3;1;2;1;2;16;15;16;0,832994117
GP;M;18;U;GT3;T;4;4;teacher;services;home;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;2;2;2;0;12;12;13;0,142888071
GP;F;16;U;GT3;T;4;3;teacher;other;other;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;1;3;2;1;1;1;4;14;15;15;0,093876091
MS;F;19;U;GT3;T;1;1;at_home;services;course;mother;1;3;1;no;no;no;yes;yes;no;no;yes;5;3;1;1;1;3;6;7;9;9;0,270693613
MS;F;17;U;GT3;T;3;2;at_home;other;home;mother;2;1;0;no;no;no;no;yes;yes;no;yes;4;3;3;2;2;1;5;9;11;11;0,859067941
MS;M;17;U;GT3;T;2;2;other;other;course;mother;1;1;1;no;no;no;yes;yes;yes;no;yes;1;2;1;2;3;5;0;7;0;0;0,730878415
MS;M;17;R;LE3;T;1;3;other;other;course;father;2;1;0;no;no;no;yes;yes;yes;no;yes;5;1;2;3;3;5;2;12;11;12;0,800861916
MS;F;17;U;GT3;T;0;1;other;at_home;course;father;2;1;0;no;no;no;yes;no;yes;no;no;2;4;4;3;5;5;5;9;9;10;0,487924947
GP;F;16;U;GT3;T;3;3;other;services;home;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;3;3;2;4;5;4;11;11;11;0,592601843
GP;M;18;R;LE3;T;3;3;other;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;3;5;8;10;9;10;0,881414746
GP;F;16;U;GT3;T;4;4;teacher;services;home;mother;1;3;0;no;yes;no;yes;no;yes;yes;no;5;3;2;1;1;5;4;15;16;16;0,707777806
MS;M;16;U;GT3;T;2;1;health;services;other;mother;2;2;0;no;no;no;no;no;yes;yes;yes;4;2;2;1;4;5;2;9;7;8;0,141834352
GP;M;18;R;LE3;T;3;2;services;other;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;no;5;4;2;1;1;4;0;14;15;15;0,836722512
GP;F;15;R;GT3;T;2;4;services;health;course;mother;1;3;0;yes;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;5;2;10;11;10;0,768970285
GP;F;17;U;GT3;A;3;3;health;other;reputation;mother;1;2;0;no;yes;no;no;no;yes;yes;yes;3;3;3;1;3;3;10;12;13;14;0,274699614
GP;F;17;U;GT3;T;3;3;services;other;home;mother;2;3;0;no;yes;no;no;yes;yes;yes;yes;4;2;2;2;3;5;10;11;11;11;0,123392452
GP;M;15;U;LE3;A;2;1;services;other;course;mother;4;1;0;no;no;no;no;yes;yes;yes;no;4;5;5;2;5;5;0;12;11;11;0,528477256
GP;F;16;U;GT3;T;3;4;at_home;other;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;2;4;3;1;2;3;14;12;11;11;0,707030637
MS;M;17;U;GT3;T;2;3;other;services;home;father;2;2;0;no;no;no;yes;yes;yes;yes;no;4;4;3;1;1;3;4;14;15;16;0,385990553
GP;F;18;U;LE3;T;1;1;other;at_home;home;mother;1;3;0;no;yes;no;no;no;yes;no;no;4;4;3;2;3;3;4;11;12;14;0,963339169
MS;M;17;R;GT3;T;2;2;other;other;course;mother;3;1;1;no;yes;no;no;no;yes;yes;no;4;4;5;1;2;5;0;10;9;9;0,75006011
MS;F;16;U;LE3;T;2;1;other;services;other;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;3;2;2;1;1;3;0;14;15;16;0,32442535
GP;F;16;U;GT3;A;2;2;other;other;home;mother;1;1;1;no;no;no;no;yes;yes;no;no;5;3;4;1;1;5;12;13;11;11;0,299643236
GP;F;17;U;GT3;T;1;1;at_home;other;course;father;1;2;0;no;yes;no;no;no;yes;yes;no;5;3;3;1;1;3;2;9;11;11;0,789885814
GP;F;17;R;LE3;T;2;2;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;3;3;2;2;2;3;0;11;11;10;0,035367639
GP;M;18;U;GT3;T;2;1;services;services;other;mother;1;1;2;no;no;no;no;no;no;yes;no;3;2;5;2;5;5;4;7;8;6;0,542542185
GP;M;17;U;LE3;T;4;3;health;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;2;5;5;1;4;5;8;15;15;15;0,179992836
MS;M;15;R;LE3;T;4;1;health;services;reputation;father;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;4;1;2;2;7;7;9;8;0,952877183
MS;M;18;R;GT3;T;4;4;at_home;services;other;mother;3;1;0;no;yes;yes;yes;yes;yes;yes;yes;2;5;5;1;1;1;5;12;13;14;0,401454725
GP;M;17;U;GT3;T;2;3;other;other;course;father;2;1;0;no;no;no;no;yes;yes;yes;no;5;2;2;1;1;2;2;9;12;13;0,643091827
GP;M;17;U;GT3;T;3;2;services;services;course;mother;1;1;3;no;yes;yes;yes;yes;yes;yes;no;5;5;5;2;4;5;2;8;8;7;0,073159992
GP;F;17;U;GT3;T;3;4;at_home;services;home;mother;1;3;1;no;yes;yes;no;yes;yes;yes;yes;4;4;3;3;4;5;14;8;9;8;0,366534264
MS;M;16;R;GT3;T;3;2;services;other;course;father;2;1;0;no;no;no;no;yes;yes;yes;no;4;5;5;2;3;5;2;11;9;10;0,161799858
GP;F;17;U;GT3;A;4;3;services;services;course;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;5;2;2;1;2;5;14;15;14;17;0,684041484
MS;M;17;R;LE3;T;1;2;at_home;services;reputation;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;5;5;5;5;5;3;4;10;11;11;0,949237234
GP;M;16;U;LE3;T;4;3;teacher;other;course;mother;1;1;0;no;no;no;yes;no;yes;yes;no;5;4;5;1;1;3;7;14;14;15;0,851955364
GP;F;16;U;GT3;A;4;1;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;2;5;0;14;13;13;0,131819193
GP;F;16;R;GT3;T;4;4;health;teacher;other;mother;1;2;0;no;yes;no;yes;yes;yes;no;no;2;4;4;2;3;4;0;17;16;16;0,7120302
MS;F;17;R;GT3;T;4;2;other;other;course;mother;2;2;0;yes;yes;no;no;no;yes;yes;no;4;3;3;2;3;5;0;17;18;18;0,735137089
GP;M;16;U;GT3;T;4;3;health;services;reputation;mother;1;4;0;no;no;no;yes;yes;yes;yes;no;4;2;2;1;1;2;2;17;17;17;0,361372298
GP;M;16;U;LE3;A;4;4;teacher;health;reputation;mother;1;2;0;no;yes;no;no;yes;yes;no;no;4;1;3;3;5;5;6;9;9;10;0,173162869
GP;F;18;U;LE3;T;1;1;other;other;home;mother;2;2;0;no;yes;no;no;no;yes;no;no;4;4;3;1;1;3;2;13;13;13;0,111586479
GP;F;17;U;GT3;A;2;1;other;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;yes;3;2;3;1;2;3;0;15;15;16;0,587540715
MS;F;16;R;LE3;T;1;2;at_home;other;course;mother;1;2;0;no;no;no;yes;yes;no;yes;no;4;4;5;1;3;3;0;8;9;9;0,623975387
GP;M;16;U;GT3;T;0;2;other;other;other;mother;1;1;0;no;no;no;no;no;yes;yes;no;4;3;2;2;4;5;0;11;12;11;0,067003265
MS;F;18;R;LE3;T;4;4;teacher;services;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;4;3;3;4;2;1;13;14;14;0,622345642
GP;M;16;U;GT3;T;4;4;teacher;teacher;home;mother;1;2;0;no;yes;yes;yes;yes;yes;yes;yes;4;4;5;5;5;5;4;12;11;12;0,735659859
GP;M;17;U;GT3;T;2;1;other;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;5;4;5;1;2;5;22;9;7;6;0,462139314
MS;F;19;R;GT3;T;2;3;services;other;course;mother;1;3;1;no;no;no;yes;no;yes;yes;no;5;4;2;1;2;5;4;10;11;10;0,97738648
MS;F;18;U;LE3;T;1;1;other;at_home;reputation;mother;2;2;0;yes;no;no;no;yes;yes;no;no;2;3;5;1;4;3;8;9;8;10;0,551399661
MS;F;18;U;GT3;T;1;2;other;other;course;father;1;2;1;no;yes;no;yes;yes;yes;yes;yes;3;4;4;2;3;5;9;9;8;8;0,778933902
GP;F;18;U;GT3;T;3;2;services;other;home;mother;1;2;0;no;yes;no;yes;no;yes;yes;yes;3;1;2;1;2;1;4;10;13;13;0,115408754
GP;F;17;U;GT3;T;2;2;at_home;at_home;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;3;1;1;4;0;12;12;13;0,674018881
GP;M;16;U;LE3;T;2;2;other;other;home;mother;1;2;0;no;no;no;no;yes;yes;yes;no;4;4;4;1;1;3;0;13;12;13;0,713349121
GP;M;15;U;GT3;T;4;4;health;health;other;father;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;4;2;1;1;5;0;11;12;12;0,493821027
GP;M;18;U;GT3;T;2;1;services;services;reputation;mother;1;3;0;no;no;no;yes;yes;yes;yes;no;4;2;4;1;3;2;0;14;15;15;0,850732368
GP;F;15;U;GT3;T;1;1;other;services;course;father;1;2;0;no;yes;no;no;yes;yes;yes;no;4;4;2;1;2;5;0;12;12;12;0,588481179
MS;F;16;U;GT3;T;1;2;other;services;course;mother;1;3;1;no;yes;no;no;yes;yes;no;no;1;3;2;1;2;4;0;10;8;8;0,704510482
GP;F;17;R;GT3;T;4;2;other;other;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;4;3;4;1;3;5;2;11;12;14;0,010886112
GP;F;18;R;LE3;T;1;1;at_home;other;reputation;mother;2;4;0;no;yes;no;yes;yes;yes;no;no;5;2;2;1;1;3;2;17;17;18;0,592214643
MS;M;18;R;LE3;T;3;2;services;other;course;mother;3;1;0;no;no;no;no;no;yes;yes;no;4;4;1;3;4;5;4;10;11;11;0,802879971
MS;F;16;U;GT3;A;3;2;services;at_home;course;mother;2;2;2;no;yes;no;yes;yes;yes;no;yes;2;5;5;1;1;1;8;5;5;7;0,976464336
MS;F;17;U;LE3;T;1;2;at_home;other;course;father;1;1;0;no;no;no;no;yes;yes;yes;no;5;5;1;1;1;3;0;7;10;10;0,050835198
GP;M;18;U;GT3;T;2;1;other;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;no;5;2;4;1;2;4;2;16;16;16;0,16308653
MS;M;15;R;GT3;T;1;2;other;services;course;mother;3;2;0;no;yes;no;yes;yes;yes;no;no;5;5;5;1;3;5;11;9;11;10;0,120903657
GP;M;17;U;GT3;T;3;3;other;services;reputation;mother;1;1;0;no;no;no;yes;no;yes;yes;no;4;3;5;3;5;5;0;17;18;17;0,425693348
MS;F;16;R;LE3;T;1;2;other;other;reputation;mother;2;1;0;no;no;no;yes;yes;yes;yes;no;5;4;5;1;4;2;0;14;14;15;0,74930415
GP;M;15;U;LE3;T;1;2;other;at_home;home;father;1;2;0;yes;yes;no;yes;yes;yes;yes;no;4;3;2;1;1;5;0;14;13;14;0,06195669
GP;M;17;U;GT3;T;3;3;health;other;home;mother;1;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;3;5;0;14;15;15;0,164963164
MS;F;17;R;GT3;T;2;2;at_home;other;course;mother;2;2;0;no;yes;no;no;yes;yes;yes;no;4;3;5;1;2;4;0;11;10;11;0,070708864
GP;F;16;U;GT3;T;2;2;at_home;other;home;mother;1;2;1;yes;no;no;yes;yes;yes;yes;no;3;1;2;1;1;5;12;8;10;10;0,139083434
GP;M;16;U;LE3;T;2;1;other;other;course;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;3;1;2;5;0;13;14;16;0,17653677
GP;M;16;U;GT3;T;3;4;other;other;course;father;3;1;1;no;yes;no;yes;no;yes;yes;no;3;4;5;2;4;2;4;9;9;10;0,134228885
MS;M;16;R;LE3;T;4;1;other;at_home;other;father;1;1;0;no;no;no;no;yes;yes;yes;no;4;1;2;2;1;2;0;10;11;11;0,177443292
GP;F;18;U;GT3;T;3;2;other;services;other;mother;1;3;0;no;no;no;no;yes;yes;yes;yes;5;4;3;2;3;1;4;14;16;17;0,059719632
GP;F;18;U;GT3;T;3;3;other;other;course;mother;2;1;1;no;no;no;no;yes;no;yes;no;4;1;1;1;1;3;14;8;7;7;0,575855526
MS;M;18;U;LE3;T;4;4;teacher;services;other;mother;2;3;0;no;no;no;no;yes;yes;yes;yes;4;2;2;2;2;5;0;15;16;16;0,588018199
MS;F;15;R;LE3;T;1;1;other;services;course;mother;2;1;1;no;yes;no;no;yes;yes;yes;yes;4;4;3;1;2;2;4;6;7;8;0,542389124
MS;F;18;U;GT3;T;1;2;at_home;at_home;course;father;2;2;0;no;yes;no;no;yes;no;no;no;4;1;1;1;1;4;0;11;11;12;0,270665792
GP;F;17;U;GT3;T;4;3;health;services;reputation;mother;1;3;0;no;yes;no;no;yes;yes;yes;no;4;2;2;1;2;3;0;17;18;18;0,480594901
MS;F;16;R;GT3;T;4;4;health;teacher;reputation;father;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;3;2;3;2;0;14;16;16;0,132208696
MS;F;15;R;GT3;T;3;3;services;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;yes;4;5;4;1;1;1;4;13;12;12;0,801241133
GP;F;16;U;GT3;T;2;2;services;other;reputation;mother;2;2;0;no;no;no;yes;no;yes;yes;no;3;4;4;1;4;5;0;13;12;14;0,574883243
GP;F;15;U;GT3;T;1;1;at_home;other;course;mother;3;1;0;no;yes;no;yes;no;yes;yes;yes;4;3;3;1;2;4;6;11;12;13;0,426533484
GP;F;16;U;GT3;T;4;2;teacher;services;home;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;1;2;13;14;14;0,42694858
MS;F;18;R;LE3;A;1;2;at_home;other;course;mother;3;2;0;no;no;no;no;yes;yes;no;yes;4;3;4;1;4;5;0;16;15;15;0,048635209
GP;F;20;U;GT3;T;1;0;other;other;reputation;mother;2;1;1;yes;no;no;no;yes;yes;yes;yes;5;3;1;1;1;5;5;8;10;10;0,192537357
GP;M;16;U;GT3;T;1;3;at_home;services;course;father;1;1;1;no;no;no;no;yes;no;yes;no;5;3;3;1;4;2;2;9;8;8;0,478502677
GP;F;17;U;GT3;T;4;2;other;other;reputation;mother;2;3;0;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;0;16;16;16;0,194143242
MS;M;16;R;GT3;T;2;2;services;services;course;mother;2;1;0;no;yes;no;yes;yes;yes;yes;yes;5;4;3;2;4;4;6;7;8;8;0,880404615
GP;M;18;R;GT3;T;3;2;other;other;course;mother;1;3;0;no;no;no;yes;no;yes;no;no;5;3;2;1;1;3;2;10;11;12;0,51820093
MS;M;18;R;GT3;T;3;2;services;other;course;mother;1;1;1;no;no;no;no;yes;no;yes;no;2;3;1;2;2;5;0;4;0;0;0,173759818
GP;F;17;R;GT3;T;4;3;teacher;other;reputation;mother;2;3;0;no;yes;no;yes;yes;yes;yes;yes;4;4;2;1;1;4;0;11;12;12;0,695323574
GP;F;15;U;GT3;T;4;2;health;services;home;mother;1;3;0;no;yes;no;yes;yes;yes;yes;yes;3;2;2;1;1;5;0;14;14;14;0,943167488
GP;M;16;U;GT3;T;3;3;services;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;2;3;1;2;3;0;11;12;13;0,096304504
GP;M;18;U;GT3;T;2;2;other;other;home;mother;2;2;3;no;yes;yes;no;yes;yes;yes;no;3;3;3;5;5;4;9;10;9;10;0,713574805
GP;F;18;U;GT3;T;2;1;services;other;course;mother;2;2;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;2;1;2;12;12;15;0,272039427
GP;F;19;U;GT3;T;0;1;at_home;other;course;other;1;2;2;no;yes;no;no;no;no;no;no;3;4;2;1;1;5;0;9;10;11;0,496260838
GP;M;17;U;GT3;T;4;4;teacher;teacher;reputation;mother;1;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;5;5;1;3;2;0;13;13;13;0,047278284
GP;M;17;U;LE3;T;4;3;teacher;other;course;mother;2;2;0;no;no;no;yes;yes;yes;yes;no;4;4;4;4;4;4;0;10;11;11;0,898123295
GP;F;17;U;GT3;T;4;4;health;health;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;5;3;4;1;2;5;2;14;15;17;0,227114732
MS;M;16;U;LE3;T;4;3;other;other;course;father;1;1;0;no;no;no;yes;yes;yes;yes;no;4;2;5;1;5;5;8;14;12;13;0,88815561
GP;M;16;U;GT3;T;3;3;services;other;home;father;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;1;5;4;13;14;14;0,592344487
MS;F;17;R;GT3;T;2;2;at_home;other;other;mother;1;1;0;no;yes;yes;no;yes;yes;yes;no;5;1;3;1;2;5;5;9;9;9;0,919005789
MS;M;17;R;GT3;T;4;3;services;other;home;mother;2;2;1;no;yes;yes;yes;no;yes;yes;yes;4;5;5;1;3;2;4;10;11;11;0,254084366
GP;M;18;U;LE3;T;2;1;at_home;other;course;mother;4;2;0;yes;yes;no;yes;yes;yes;yes;yes;4;3;2;4;5;3;2;9;10;11;0,224757098
GP;F;16;U;GT3;T;1;2;other;other;course;mother;1;1;0;no;no;no;no;yes;no;yes;no;5;3;5;1;2;5;4;12;11;11;0,89474988
GP;F;16;U;GT3;T;3;3;other;other;home;mother;1;3;0;no;yes;no;no;yes;yes;yes;yes;4;3;3;1;3;4;2;9;11;11;0,63264852
GP;M;17;R;GT3;T;2;2;other;services;other;mother;2;1;0;no;no;no;no;no;no;no;no;5;2;2;1;1;4;0;9;10;10;0,70327726
GP;M;17;R;GT3;T;3;2;other;other;course;mother;2;2;2;yes;yes;no;no;yes;yes;yes;yes;4;4;4;1;4;3;4;7;6;8;0,035891376
MS;F;17;R;GT3;T;1;1;other;other;other;father;1;1;1;no;yes;no;no;no;no;yes;no;5;4;4;2;2;5;0;6;6;7;0,293426318
GP;F;16;U;GT3;T;3;2;other;other;reputation;mother;1;2;0;no;yes;no;no;yes;yes;yes;no;1;2;2;1;2;1;8;14;15;16;0,795365623
GP;F;18;U;LE3;T;2;2;other;other;home;other;1;2;0;no;no;no;yes;no;yes;yes;yes;4;3;3;1;1;2;0;10;9;12;0,873340918
GP;F;16;U;GT3;T;2;2;other;other;home;mother;1;2;0;no;no;no;no;yes;yes;yes;yes;5;4;4;1;1;5;0;12;11;11;0,826912028
GP;M;18;U;LE3;T;3;4;services;other;home;mother;1;2;0;no;no;no;yes;yes;yes;yes;yes;4;3;3;1;3;5;6;16;16;17;0,448004763
MS;F;17;R;GT3;T;3;2;at_home;other;course;father;1;2;1;no;no;no;no;yes;yes;no;yes;4;5;4;1;2;5;0;10;10;10;0,726212202
MS;F;17;U;GT3;T;3;3;services;services;course;mother;2;1;0;no;yes;no;no;yes;yes;yes;no;4;4;3;1;1;4;0;11;12;13;0,926777354
GP;M;17;R;GT3;T;3;4;at_home;other;course;mother;3;2;0;no;no;no;no;yes;yes;no;no;5;4;5;2;4;5;2;10;9;10;0,675546656
GP;M;16;R;GT3;T;4;3;services;other;reputation;mother;2;1;0;yes;yes;yes;yes;no;yes;yes;no;3;3;3;1;1;4;6;9;11;11;0,060546118
GP;F;15;U;GT3;T;1;2;at_home;services;course;father;1;2;0;no;no;no;no;no;yes;no;yes;2;3;4;2;4;1;6;11;11;11;0,205212505
GP;M;16;U;GT3;T;4;4;health;other;course;mother;1;1;0;no;yes;no;yes;yes;yes;yes;no;3;4;4;1;4;5;4;12;13;13;0,993785522
GP;F;18;U;LE3;A;2;4;services;other;course;mother;2;2;1;no;yes;no;no;yes;yes;yes;no;4;3;3;1;1;3;18;10;10;10;0,099760109
GP;M;15;U;GT3;A;3;4;services;other;course;mother;1;2;0;no;yes;no;yes;yes;yes;yes;no;5;4;4;1;1;1;0;16;16;16;0,851423283
GP;F;17;R;LE3;T;1;1;at_home;other;course;mother;2;3;0;no;no;no;yes;yes;yes;yes;no;4;3;3;1;3;5;4;15;14;15;0,634148437
GP;F;15;U;GT3;A;3;3;other;health;reputation;father;1;4;0;yes;no;no;no;yes;yes;no;no;4;3;3;1;1;4;10;10;10;10;0,297207397
GP;M;15;U;LE3;A;4;4;teacher;teacher;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;5;5;3;1;1;4;4;13;14;14;0,223456493
GP;F;16;U;GT3;T;4;4;services;services;reputation;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;3;2;3;1;2;2;10;13;13;14;0,224653686
GP;M;18;R;GT3;T;2;3;other;services;reputation;father;1;1;0;no;no;no;no;yes;yes;yes;no;3;1;3;4;5;4;13;13;14;14;0,86724316
GP;F;17;U;LE3;T;2;1;other;other;home;father;1;2;0;no;no;no;yes;yes;yes;yes;no;4;2;3;2;2;2;2;11;12;14;0,648883071
GP;M;17;U;GT3;T;4;4;teacher;teacher;course;mother;1;1;0;no;yes;no;yes;no;yes;yes;no;4;2;1;1;2;5;6;10;8;9;0,671720599
MS;F;16;U;GT3;T;3;1;other;other;course;mother;1;1;0;no;no;no;yes;yes;yes;yes;no;3;1;3;1;3;1;0;8;6;8;0,946797844
GP;M;18;U;GT3;T;2;2;other;other;reputation;mother;1;1;0;no;no;no;no;no;yes;yes;no;5;4;2;1;2;5;6;15;14;15;0,341250645
GP;M;15;U;GT3;T;4;2;health;services;other;mother;1;1;0;no;no;no;no;yes;yes;yes;no;2;2;4;2;4;1;0;11;11;11;0,867700165
MS;F;18;U;GT3;T;1;1;other;other;course;mother;2;2;0;no;no;no;yes;yes;yes;no;no;1;1;1;1;1;5;6;11;12;9;0,250714775
GP;M;16;U;GT3;T;4;4;services;services;course;mother;1;3;0;no;yes;no;yes;yes;yes;yes;no;5;3;3;1;3;5;0;15;13;13;0,136022259
MS;F;16;R;GT3;T;2;2;other;other;course;mother;3;2;0;no;yes;no;no;yes;yes;yes;no;4;4;5;1;1;4;4;9;10;11;0,159034433
MS;F;17;R;LE3;A;2;1;services;other;reputation;mother;2;2;0;no;no;no;yes;yes;yes;yes;yes;5;3;3;1;2;2;5;11;11;12;0,624999866
